-0.0067297877	0.03362928	-0.077624366	0.0077231824	-0.047583256	-0.039556485	0.036971588	-0.008142643	-0.027672093	0.0049553323	-0.011241368	-0.13206564	-0.0024825635	0.028491445	-0.014573482	0.049029678
0.004965453	0.06489955	-0.038132828	0.023386367	-0.011252752	-0.042837854	0.060026158	0.00231435	0.026927253	0.02538948	0.02952634	-0.10604367	-0.00041472565	0.06461573	0.025261695	-0.01141293
-0.018751342	0.016104972	-0.021833189	0.020925697	-0.03271242	-0.06565491	0.059397336	-0.052876946	0.017145019	0.011179913	-0.023660408	-0.09092132	0.06291466	0.0578536	0.045828655	-0.041015167
-0.07778638	-0.012312496	-0.028034877	0.0013665785	-0.0035545041	-0.071036756	0.016783541	-0.005884899	0.006073554	-0.0006278707	-0.029347055	-0.11054017	0.01694412	0.07651851	0.001929163	0.011027091
-0.06855259	0.05800436	-0.10924016	-0.006569604	-0.0077772755	-0.056360736	0.045264557	0.0011681541	-0.08097839	-0.0024658358	-0.028825676	-0.06960733	-0.015729038	0.008571182	-0.04414199	-0.04939326
-0.035549227	-0.011451221	-0.02110147	-0.080630295	0.07231199	-0.08913275	0.045486327	0.006896676	0.03303474	-0.038604412	-0.061284304	-0.09358943	-0.013417304	0.03581047	0.060177658	-0.036114786
0.011873588	0.07560582	-0.043045238	0.04607572	-0.07981956	-0.09472111	0.04789606	-0.0042050583	0.0070271106	0.07295452	0.028233655	-0.06593886	0.030133313	0.016084837	0.016932605	-0.049930878
-0.02727144	0.03088506	-0.056619186	-0.046639808	0.0006755969	-0.008797771	0.014743685	0.02377613	-0.031185789	-0.04285455	-0.025877431	-0.119295545	0.024461806	0.012298686	0.027050361	-0.0043032123
-0.007438381	0.013468029	-0.071041964	0.039317787	-0.048317518	-0.035760637	0.019006923	-0.034160785	0.000732725	0.008218155	0.02046654	-0.08561645	0.0152388625	0.05325322	0.053447556	0.034775287
-0.051477328	0.038281262	-0.018386202	0.018359318	-0.04789546	0.01525332	0.07554452	-0.068543606	0.034001905	-0.024134519	-0.053319067	-0.04802985	0.0012232892	0.056029662	-0.068230316	-0.022156486
-0.02016477	0.01977061	-0.04412412	-0.0008869195	-0.06605979	-0.0044834246	0.047812466	-0.039662708	-0.008542011	0.007450186	-0.011009007	-0.04845105	-0.035904452	0.052369576	-0.010789326	-0.0036639255
-0.07255222	-0.012378297	-0.11304134	-0.045183405	-0.0946459	-0.00037647734	0.07136669	0.019917184	0.039871898	0.052234933	0.003251455	-0.09545146	-0.028635457	-0.01407388	0.0023205515	0.012852065
0.0070699393	-0.021127775	-0.045043953	0.070858344	0.0014576344	0.017447436	-0.0178219	0.008807167	-0.019842774	-0.03227793	-0.03068885	-0.13760418	0.105891734	0.06970041	0.063627064	0.055367425
-0.027771069	-0.064699754	-0.08023951	0.015085769	-0.09580036	-0.06620714	-0.031002562	0.039196234	0.017770624	-0.0073055495	0.050489753	-0.06218037	0.041564416	-0.034745425	-0.025658876	-0.09245761
0.0052946503	-0.03615195	-0.040491957	0.09459931	0.034266215	-0.03702661	0.07151727	-0.007653399	-0.043998808	0.0048891	-0.046492573	-0.011161344	0.012037696	0.014069591	0.006781575	0.013876945
-0.040833674	0.041808937	-0.025352424	-0.06554288	-0.03423327	-0.005711459	-0.0050254776	-0.0069035697	0.023485575	0.08755152	0.07619393	-0.08540437	-0.021551838	0.052079983	0.009231881	0.010121282
0.06607983	0.07263263	-0.09553823	-0.021704616	-0.03771911	-0.009948571	0.048159588	-0.047732897	0.13522694	-0.057678718	0.004371853	-0.073063664	0.0056545376	0.086431906	-0.036577158	0.028132057
-0.016355516	0.03627439	-0.12018275	0.038968243	-0.037155908	0.025036588	-0.015748093	0.018647064	0.035083633	0.0075548235	-0.03681275	-0.1618474	-0.06210875	-0.021791944	-0.00071843073	-0.015463394
-0.060790494	-0.012728408	-0.00906379	-0.027797874	-0.0385121	0.034971807	-0.06321159	-0.027169794	0.03992552	-0.039706107	-0.022397267	0.022632658	0.071584575	0.0136172045	-0.027584717	0.047203284
-0.031992633	0.07475834	-0.018233066	0.013068426	-0.084727734	-0.049267914	0.002189859	-0.0525732	0.025112733	-0.017444775	0.04791639	-0.061154507	0.016134284	0.10498642	0.011004117	-0.048886515
-0.022489335	0.048909355	0.027477829	-0.017973516	0.02295908	-0.13049607	-0.011887245	-0.030767264	-0.041424	-0.011170112	0.018828493	-0.028371539	-0.021063022	-0.017100908	-0.023019679	0.0148867695
0.031506162	0.0075526247	-0.07386974	-0.028919213	-0.06601945	-0.10697077	-0.0217875	0.11638183	-0.03593792	0.00088135275	-0.028424524	-0.00066283916	-0.035119858	-0.058552317	-0.027363608	0.10930487
-0.07100736	0.13253607	-0.04771431	0.07106322	0.06285745	0.06945085	0.11535718	-0.10988409	0.05905164	0.05857071	-0.0616781	-0.008646443	-0.010057057	-0.044343926	0.010763138	0.06012292
0.031806134	-0.012449411	-0.039265912	0.00390812	-0.10097172	0.009680825	0.0011893809	-0.024494765	-0.005797444	-0.049163442	0.06517928	-0.047696017	0.0042686462	-0.061104093	0.06844779	-0.08052093
0.010602282	0.014869012	-0.0070560365	-0.0066381968	-0.09875819	-0.07432667	0.085638486	-0.026292088	-0.1149692	-0.0429546	-0.0821401	-0.17764062	-0.03380394	0.023705732	0.0723595	-0.017904067
-0.012736965	-0.015035826	-0.1277505	-0.009517688	-0.06571068	-0.068623416	0.057381388	0.042290114	-0.0016812214	-0.0073608365	0.038647726	0.045411825	0.067141734	0.04073881	-0.07940264	0.052311745
0.021614606	0.10257383	-0.033897612	0.02467614	0.07390384	-0.09064729	0.060378805	-0.03589608	-0.015522483	-0.0055362205	-0.056237713	-0.15723725	-0.12268087	0.03383741	-0.0006189376	0.0489577
-0.048074916	0.025166942	-0.0640427	-0.050303854	0.11353005	-0.014191861	-0.060069207	0.10089878	-0.022125501	-0.030486524	0.02009951	-0.03762682	0.015332966	0.070456855	0.07856694	0.09991828
-0.030577738	0.08553836	-0.017087214	0.0041085025	-0.054639522	-0.0027520782	0.05013567	0.07611487	0.052785456	0.101417616	0.09567497	-0.021328337	0.02501016	0.045067303	0.010222726	-0.021331884
-0.10798886	0.025750037	-0.06900506	0.058682486	0.0681086	-0.08783785	0.011104478	0.009877143	-0.0042924676	0.013289109	-0.029135896	0.004358046	0.14252153	-0.018076742	-0.036255088	-0.032134835
-0.0067604175	0.015557314	-0.08541072	-0.004361413	-0.030056246	-0.086276956	0.07631993	0.05309385	0.0006410116	0.02468458	0.059448186	-0.0710432	0.005555779	-0.02298419	0.015156574	0.041881964
0.018168971	-0.044042252	-0.06454198	0.04175142	-0.002661245	0.02699533	-0.007834941	-0.05293162	0.0009016813	0.0294344	0.015878381	-0.03800858	0.0350557	0.020565517	-0.037928466	0.055274054
-0.048628658	0.03683115	-0.10504083	-0.014070889	-0.02007325	0.007830632	0.025753453	0.051598817	-0.0561541	-0.0059311413	-0.020175947	-0.16415037	-0.0010859871	0.028083988	-0.0126536805	-0.08479996
-0.01142072	0.072164625	-0.022137294	-0.060509734	0.023011848	-0.050280984	-0.02162075	0.044929154	-0.00471722	0.017244956	0.023104904	-0.101462185	0.024240999	-0.016132321	0.024297835	-0.018260904
-0.045815364	0.0036206087	0.007478106	-0.0069291964	-0.047973353	-0.082779005	0.06228715	0.0040704813	-0.104246385	0.10404912	-0.009327839	-0.004370614	-0.0044297185	-0.03651041	0.09107456	-0.028142774
-0.004329786	0.03350451	-0.04390169	0.047976434	0.03067184	0.016472407	0.038160097	-0.01698516	-0.10313093	0.08097104	0.06295883	0.009491433	0.060318787	0.014858795	0.012141118	-0.10441661
-0.05527414	-0.013755472	0.03845622	0.048266336	-0.28256035	-0.034617852	0.10479786	-0.02637001	-0.042952374	-0.007615573	0.05789655	-0.010420663	0.035132203	-0.13596308	0.020450907	-0.07048881
0.019575262	0.04840346	-0.07363328	0.06531398	-0.08439363	-0.058224585	-0.034471527	-0.0592003	-0.040739775	-0.002826499	0.024590064	-0.023265151	-0.003901127	-0.048433155	0.003589237	0.09304921
-0.027904151	-0.05007975	-0.076258324	-0.061499752	-0.06844967	-0.06440479	0.06475097	-0.004460941	-0.06909142	0.041586645	-0.014623442	-0.021325544	-0.015427108	0.0097627025	0.014029717	-0.0007969641
-0.007985793	-0.052342508	-0.1146223	-0.046152886	-0.0695402	0.04594119	0.036042277	0.0021046307	0.07258454	0.021007497	-0.060416352	-0.024303716	-0.042862087	-0.015931811	-0.005702398	0.08633127
0.062869586	0.011698793	-0.033435963	-0.01974252	-0.07182034	-0.057323854	-0.08888353	0.03140293	-0.0057639	-0.051503554	0.012356754	-0.16104151	0.0805807	-0.06830579	-0.011321491	0.046194922
0.002203604	0.024121813	0.015681343	-8.102324e-05	-0.052933402	-0.07499384	0.0042939754	-0.03910918	-0.0071520787	-0.07073113	0.0682685	-0.0021475863	0.031369578	-0.02156429	-0.021982865	-0.10759233
-0.047268048	0.030896863	0.045105048	0.052972138	0.025009979	0.0072350902	-0.053631935	-0.042846836	-0.011174041	0.04900485	-0.01914851	-0.030608999	0.13527536	0.101150766	0.060323466	-0.0004162327
-0.020840703	-0.013117804	-0.109973446	0.038169954	0.021430096	-0.052272648	-0.03371104	0.056688633	0.031014577	-0.02292993	0.024446487	-0.079001494	-0.00039460283	0.16366427	-0.009079473	0.018142682
-0.02282577	-0.015068293	-0.15752447	0.0055098096	0.035695042	-0.06680084	-0.00021455006	0.052241974	-0.02026819	0.009424132	0.061446697	0.008099926	-0.12127048	-0.014186695	0.009323967	-0.004228622
0.0012320513	0.0041913604	-0.0073769274	0.027044958	-0.068095475	-0.04235989	0.046798058	-0.011093759	0.078634076	-0.039927747	-0.02523868	-0.1082709	0.0012143605	-0.06116301	0.11208291	0.006803385
0.015365979	-0.019848352	-0.021482216	-0.055648647	-0.056288444	-0.015655937	0.009533902	-0.040230077	0.0013557047	-0.0044861655	0.060198482	0.035938013	0.0029466918	0.027808756	0.09271251	0.047297556
0.048187427	0.010408104	-0.06895038	0.051215127	0.037854794	-0.012342016	0.10459497	0.007963396	-0.08276698	-0.069331326	0.018950991	-0.029232781	0.006396155	-0.056041118	0.040977087	-0.10871788
-0.10698593	0.014580137	-0.05655388	-0.001437433	0.063983776	-0.08670212	0.086172156	-0.0693991	-0.040046096	0.02945739	-0.033571843	-0.008573761	-0.0804497	0.08452088	0.06706952	0.02876424
-0.021589465	0.07961843	0.043991104	0.004776858	-0.10717474	-0.016484328	0.064400226	-0.03344421	0.017563231	0.037656754	-0.035777286	0.0038386837	-0.09298427	0.0518275	0.013139555	0.040461384
-0.04918287	-0.011206661	0.0029704978	0.04559052	-0.07547102	0.009899511	0.012841537	0.013705828	-0.014140063	-0.0024300916	-0.05722286	-0.048503496	-0.026744196	-0.03599761	0.09084214	-0.08017086
0.05121525	0.034575295	-0.037497573	0.0576007	-0.028594851	0.00949094	0.13844876	-0.08396825	0.014456906	0.005232702	0.025197886	-0.0080810115	-0.027328553	0.092073485	0.010875768	0.076615825
-0.085266	-0.019606523	-0.05221125	0.051755335	-0.04527499	0.016581941	0.08230401	-0.107179806	0.04189763	0.1289319	-0.029990932	0.0075262943	-0.045199197	0.01321768	0.070330076	0.012999854
-0.029824076	0.08873012	-0.10657917	-0.010250322	0.038686752	-0.01987295	-0.025540387	-0.05306656	-0.02784832	-0.018245071	-0.0035885216	0.06006632	0.049207546	0.050482493	0.07183312	0.12269669
-0.017923674	0.019742867	-0.111525595	0.013492512	0.07390868	-0.15233527	-0.0527333	0.12787987	0.08387937	-0.0958063	0.08928437	-0.13375111	0.036367033	0.018208062	-0.039045524	0.10357856
0.025888177	0.021533703	0.04196053	-0.05439107	-0.10711059	-0.041881982	0.061091848	-0.021531833	0.1297087	0.07591085	-0.038928922	0.044895537	0.035988558	0.035110712	0.083974026	-0.019967541
-0.0156184705	0.07254695	0.005274607	-0.012179055	0.14043747	0.0400027	-0.009088846	-0.020526895	0.039818414	0.03939356	0.005020263	-0.07680108	0.0316801	-0.032258976	0.06243231	0.0883533
-0.037422422	0.014294998	-0.094341874	-0.064601265	-0.07543323	-0.11679933	0.018024117	0.0693474	0.099181406	-0.07592606	-0.021431008	0.028041437	0.041895375	0.027719507	-0.12481586	0.0747305
-0.017907575	-0.017306631	0.024537204	0.06596951	-0.004426443	-0.04629151	0.07588739	-0.0482637	0.0003891666	-0.0050652544	0.025141735	-0.054286797	-0.061311632	0.08437029	0.0750438	-0.063613765
-0.07476626	0.1373155	-0.0984397	-0.024957601	-0.03558935	-0.043617647	-0.10695694	0.059095126	-0.03367239	0.05945559	0.08926584	-0.14742804	0.082420275	-0.07573594	-0.07936958	-0.09067393
0.001680299	-0.0012634646	-0.043519042	0.10313485	-0.07462295	-0.10133637	0.064640015	-0.051934764	-0.004095293	0.06437238	-0.03974517	-0.15291603	0.0790825	-0.060519464	-0.05744155	-0.06027906
-0.062079165	0.033358213	-0.053468984	-0.09296542	-0.099898025	0.026670668	-0.076074764	-0.014008272	0.12115806	-0.09182924	0.065963745	0.022230133	0.02357829	0.030682584	0.04344922	0.039748672
-0.02451403	0.08371412	-0.034379076	0.041787192	0.042755153	0.029357977	0.06406488	-0.011043506	0.037957877	-0.03311431	-0.047132917	0.053082578	0.04455593	0.049326424	-0.087666415	0.04294642
-0.025917575	-0.009600616	-0.0073722955	0.03986568	-0.029315237	-0.10529069	0.011732324	0.035816833	0.07396526	-0.046570793	0.026704084	0.088709936	0.06321633	0.09328214	0.018623535	0.07145525
